cycle,cell,psi,residual,resnorm
17,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
17,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
17,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
17,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
17,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
17,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
17,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
17,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
17,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
17,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
17,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
17,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
17,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
17,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
17,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
18,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
18,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
18,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
18,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
18,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
18,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
18,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
18,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
18,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
18,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
18,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
18,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
18,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
18,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
18,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
18,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
18,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
18,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
18,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
18,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
19,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
19,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
19,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
19,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
19,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
19,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
19,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
19,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
19,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
19,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
19,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
19,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
19,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
19,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
19,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
19,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
19,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
19,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
19,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
19,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
20,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
20,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
20,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
20,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
20,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
20,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
20,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
20,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
20,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
20,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
20,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
20,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
20,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
20,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
20,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
20,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
20,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
20,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
20,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
20,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
21,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
21,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
21,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
21,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
21,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
21,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
21,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
21,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
21,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
21,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
21,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
21,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
21,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
21,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
21,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
21,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
21,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
21,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
21,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
21,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
22,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
22,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
22,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
22,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
22,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
22,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
22,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
22,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
22,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
22,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
22,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
22,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
22,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
22,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
22,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
22,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
22,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
22,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
22,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
22,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
23,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
23,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
23,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
23,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
23,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
23,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
23,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
23,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
23,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
23,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
23,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
23,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
23,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
23,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
23,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
23,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
23,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
23,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
23,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
23,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
24,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
24,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
24,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
24,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
24,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
24,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
24,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
24,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
24,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
24,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
24,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
24,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
24,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
24,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
24,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
24,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
24,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
24,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
24,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
24,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
25,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
25,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
25,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
25,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
25,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
25,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
25,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
25,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
25,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
25,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
25,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
25,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
25,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
25,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
25,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
25,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
25,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
25,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
25,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
25,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
26,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
26,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
26,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
26,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
26,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
26,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
26,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
26,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
26,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
26,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
26,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
26,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
26,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
26,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
26,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
26,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
26,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
26,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
26,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
26,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
27,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
27,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
27,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
27,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
27,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
27,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
27,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
27,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
27,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
27,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
27,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
27,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
27,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
27,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
27,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
27,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
27,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
27,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
27,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
27,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
28,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
28,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
28,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
28,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
28,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
28,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
28,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
28,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
28,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
28,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
28,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
28,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
28,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
28,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
28,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
28,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
28,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
28,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
28,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
28,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
29,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
29,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
29,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
29,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
29,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
29,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
29,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
29,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
29,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
29,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
29,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
29,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
29,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
29,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
29,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
29,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
29,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
29,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
29,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
29,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
30,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
30,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
30,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
30,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
30,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
30,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
30,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
30,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
30,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
30,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
30,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
30,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
30,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
30,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
30,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
30,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
30,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
30,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
30,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
30,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
