cycle,cell,psi,residual,resnorm
16,15,0.1595965109421179,-1.665334536937735e-16,8.989841392662189e-24
16,16,0.7327253603152933,-1.110223024625157e-16,8.989841392662189e-24
16,17,0.5559486728338779,1.665334536937735e-16,8.989841392662189e-24
16,18,0.444051327166122,3.885780586188048e-16,8.989841392662189e-24
16,19,0.2672746396847067,-3.885780586188048e-16,8.989841392662189e-24
17,0,0.8742722230710215,0,1.036188785756253e-24
17,1,0.6243465614593652,3.33066907387547e-16,1.036188785756253e-24
17,2,0.3756534385406348,-2.220446049250313e-16,1.036188785756253e-24
17,3,0.1257277769289785,0,1.036188785756253e-24
17,4,0.8727423308247207,2.220446049250313e-16,1.036188785756253e-24
17,5,0.6231140227664395,1.110223024625157e-16,1.036188785756253e-24
17,6,0.3768859772335607,-4.996003610813204e-16,1.036188785756253e-24
17,7,0.1272576691752793,2.775557561562891e-17,1.036188785756253e-24
17,8,0.8663254082861428,-2.220446049250313e-16,1.036188785756253e-24
17,9,0.6184812215481112,4.440892098500626e-16,1.036188785756253e-24
17,10,0.3815187784518887,-1.110223024625157e-16,1.036188785756253e-24
17,11,0.1336745917138571,3.05311331771918e-16,1.036188785756253e-24
17,12,0.840403489057882,7.771561172376096e-16,1.036188785756253e-24
17,13,0.6029666766879744,-8.881784197001252e-16,1.036188785756253e-24
17,14,0.3970333233120257,3.885780586188048e-16,1.036188785756253e-24
17,15,0.1595965109421179,-1.665334536937735e-16,1.036188785756253e-24
17,16,0.7327253603152933,-1.110223024625157e-16,1.036188785756253e-24
17,17,0.5559486728338779,1.665334536937735e-16,1.036188785756253e-24
17,18,0.444051327166122,3.885780586188048e-16,1.036188785756253e-24
17,19,0.2672746396847067,-3.885780586188048e-16,1.036188785756253e-24
18,0,0.8742722230710215,0,1.886365927585107e-25
18,1,0.6243465614593652,3.33066907387547e-16,1.886365927585107e-25
18,2,0.3756534385406348,-2.220446049250313e-16,1.886365927585107e-25
18,3,0.1257277769289785,0,1.886365927585107e-25
18,4,0.8727423308247207,2.220446049250313e-16,1.886365927585107e-25
18,5,0.6231140227664395,1.110223024625157e-16,1.886365927585107e-25
18,6,0.3768859772335607,-4.996003610813204e-16,1.886365927585107e-25
18,7,0.1272576691752793,2.775557561562891e-17,1.886365927585107e-25
18,8,0.8663254082861428,-2.220446049250313e-16,1.886365927585107e-25
18,9,0.6184812215481112,4.440892098500626e-16,1.886365927585107e-25
18,10,0.3815187784518887,-1.110223024625157e-16,1.886365927585107e-25
18,11,0.1336745917138571,3.05311331771918e-16,1.886365927585107e-25
18,12,0.840403489057882,7.771561172376096e-16,1.886365927585107e-25
18,13,0.6029666766879744,-8.881784197001252e-16,1.886365927585107e-25
18,14,0.3970333233120257,3.885780586188048e-16,1.886365927585107e-25
18,15,0.1595965109421179,-1.665334536937735e-16,1.886365927585107e-25
18,16,0.7327253603152933,-1.110223024625157e-16,1.886365927585107e-25
18,17,0.5559486728338779,1.665334536937735e-16,1.886365927585107e-25
18,18,0.444051327166122,3.885780586188048e-16,1.886365927585107e-25
18,19,0.2672746396847067,-3.885780586188048e-16,1.886365927585107e-25
19,0,0.8742722230710215,0,4.242510210086043e-28
19,1,0.6243465614593652,3.33066907387547e-16,4.242510210086043e-28
